source_url_runner,source_name_runner,source_page_type_runner,extraction_timestamp_runner,race_id,runner_id,race_date,horse_name,expected_value_haircut,fractional_kelly_25
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:50:11.343328+00:00,2026-03-01-ST-4,2026-03-01-ST-4-10,2026-03-01,VICTORY CHAMPION,-0.23507374670857215,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:50:11.343328+00:00,2026-03-01-ST-4,2026-03-01-ST-4-13,2026-03-01,SUPER MASTERMIND,4.172299069962106,0.004574889331098801
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:50:11.343328+00:00,2026-03-01-ST-4,2026-03-01-ST-4-4,2026-03-01,MOTOR,-0.03892944187926101,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:50:11.343328+00:00,2026-03-01-ST-4,2026-03-01-ST-4-8,2026-03-01,GLACIATED,-0.2483639844564672,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:50:11.343328+00:00,2026-03-01-ST-4,2026-03-01-ST-4-12,2026-03-01,YOUNG LEGACY,1.9654477155105643,0.003962596200626138
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:50:11.343328+00:00,2026-03-01-ST-4,2026-03-01-ST-4-7,2026-03-01,RISING FROM EAST,1.3135079637054046,0.0027828558553080604
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-6,2026-03-01,CONRAD PATCH,-0.3148558496041398,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-4,2026-03-01,HAPPY SHOOTER,-0.30478502381721223,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-12,2026-03-01,INVICTUS DRAGON,-0.27525528036151176,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-3,2026-03-01,ISLAND BUDDY,-0.2931802943388318,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-14,2026-03-01,GOOD FORTUNE,0.8291433938721482,0.003048321301000545
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-8,2026-03-01,RELENTLESS PURSUIT,-0.21757740503574693,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-5,2026-03-01,VOYAGE BOSS,-0.2760611601532702,0.0
