race_id,runner_id,race_date,racecourse,race_no,horse_no,horse_name,draw_num,carried_weight_num,handicap_rating_num,jockey,trainer,market_odds,market_implied_prob_raw,target_win,pre_race_feature_set_version,odds_quality_note,source_url_runner,source_name_runner,source_page_type_runner,extraction_timestamp_runner,source_url_race,source_name_race,source_page_type_race,extraction_timestamp_race
2026-03-08-ST-2,2026-03-08-ST-2-12,2026-03-08,ST,2,12.0,CASA LEGEND,3.0,117,,M F Poon,C W Chang,83.0,0.012048192771084338,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00
2026-03-08-ST-2,2026-03-08-ST-2-9,2026-03-08,ST,2,9.0,DRACO,8.0,126,,L Ferraris,B Crawford,5.9,0.1694915254237288,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00
2026-03-08-ST-2,2026-03-08-ST-2-8,2026-03-08,ST,2,8.0,WINDICATOR FAMILY,2.0,127,,A Badel,W K Mo,16.0,0.0625,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00
2026-03-08-ST-2,2026-03-08-ST-2-13,2026-03-08,ST,2,13.0,SMART ENGINEER,14.0,117,,M L Yeung,K W Lui,100.0,0.01,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00
2026-03-08-ST-2,2026-03-08-ST-2-4,2026-03-08,ST,2,4.0,EXCEED THE WISH,5.0,131,,L Hewitson,M Newnham,27.0,0.037037037037037035,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00
2026-03-08-ST-2,2026-03-08-ST-2-10,2026-03-08,ST,2,10.0,FIGHT TIME,9.0,135,,B Avdulla,D J Hall,5.5,0.18181818181818182,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00
2026-03-08-ST-2,2026-03-08-ST-2-14,2026-03-08,ST,2,14.0,THE WAY WE WIN,12.0,116,,M Chadwick,J Richards,26.0,0.038461538461538464,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00
2026-03-08-ST-2,2026-03-08-ST-2-2,2026-03-08,ST,2,2.0,GALE SAGA,11.0,133,,K Teetan,P C Ng,10.0,0.1,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00
2026-03-08-ST-2,,2026-03-08,ST,2,,COSMO LIGHT,,117,,Y L Chung,Y S Tsui,,,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:51:12.760015+00:00
2026-03-08-ST-3,2026-03-08-ST-3-11,2026-03-08,ST,3,11.0,JUICY DRAGON,6.0,117,,A Atzeni,K L Man,3.2,0.3125,1,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-8,2026-03-08,ST,3,8.0,ACE POWER,2.0,125,,L Ferraris,M Newnham,13.0,0.07692307692307693,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-12,2026-03-08,ST,3,12.0,NO OTHER CHOICE,11.0,117,,A Badel,C Fownes,14.0,0.07142857142857142,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-10,2026-03-08,ST,3,10.0,ZOUPER FELLOW,7.0,120,,K Teetan,D J Hall,18.0,0.05555555555555555,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-2,2026-03-08,ST,3,2.0,ONE MAN SHOW,12.0,135,,Z Purton,F C Lor,2.5,0.4,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-9,2026-03-08,ST,3,9.0,QUICK MONEY,8.0,123,,C L Chau,C H Yip,71.0,0.014084507042253521,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-7,2026-03-08,ST,3,7.0,JOY STAR,5.0,125,,H T Mo,C S Shum,26.0,0.038461538461538464,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-4,2026-03-08,ST,3,4.0,GOOD LUCK BABE,4.0,132,,H Bowman,A S Cruz,8.1,0.1234567901234568,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-1,2026-03-08,ST,3,1.0,ANOTHER ZONDA,3.0,133,,Y L Chung,Y S Tsui,12.0,0.08333333333333333,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-5,2026-03-08,ST,3,5.0,LUCKY XANDER,10.0,129,,M F Poon,P F Yiu,121.0,0.008264462809917356,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-6,2026-03-08,ST,3,6.0,HINOKAMI KAGURA,1.0,127,,M Chadwick,W Y So,24.0,0.041666666666666664,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-3,2026-03-08-ST-3-3,2026-03-08,ST,3,3.0,BUNDLE OF CHARM,,133,,D B McMonagle,J Size,,,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:51:17.732201+00:00
2026-03-08-ST-4,2026-03-08-ST-4-6,2026-03-08,ST,4,6.0,GOOD CHAP,5.0,125,,A Atzeni,D J Hall,2.6,0.3846153846153846,1,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-9,2026-03-08,ST,4,9.0,CONRAD THE GREAT,12.0,119,,R Kingscote,D J Whyte,16.0,0.0625,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-2,2026-03-08,ST,4,2.0,FLOWING RICHES,8.0,133,,M L Yeung,K H Ting,11.0,0.09090909090909091,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-11,2026-03-08,ST,4,11.0,WORLD HERO,6.0,118,,H Bentley,D A Hayes,11.0,0.09090909090909091,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-4,2026-03-08,ST,4,4.0,NATURAL HIGH,4.0,128,,C L Chau,C H Yip,18.0,0.05555555555555555,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-8,2026-03-08,ST,4,8.0,KING DANCE,10.0,123,,C Y Ho,K W Lui,7.1,0.14084507042253522,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-10,2026-03-08,ST,4,10.0,SHINYU KOKOROE,3.0,119,,K Teetan,B Crawford,12.0,0.08333333333333333,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-1,2026-03-08,ST,4,1.0,FUN N FUN TOGETHER,7.0,135,,Z Purton,F C Lor,3.9,0.25641025641025644,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-12,2026-03-08,ST,4,12.0,GLORY CLOUD,9.0,117,,A Badel,C Fownes,21.0,0.047619047619047616,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-3,2026-03-08,ST,4,3.0,FORZA LEADER,1.0,132,,B Avdulla,Y S Tsui,172.0,0.005813953488372093,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-5,2026-03-08,ST,4,5.0,EXTRAORDINARY GALL,11.0,128,,M F Poon,K L Man,119.0,0.008403361344537815,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-4,2026-03-08-ST-4-7,2026-03-08,ST,4,7.0,FLYING CHRISTIE,2.0,124,,J Orman,P C Ng,194.0,0.005154639175257732,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:51:21.800591+00:00
2026-03-08-ST-5,2026-03-08-ST-5-4,2026-03-08,ST,5,4.0,THE GOLDEN KNIGHT,4.0,130,,J Orman,K W Lui,2.9,0.3448275862068966,1,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-3,2026-03-08,ST,5,3.0,MASTER TRILLION,1.0,135,,K C Leung,F C Lor,9.5,0.10526315789473684,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-9,2026-03-08,ST,5,9.0,MEGA MASTERMIND,12.0,123,,B Avdulla,J Richards,15.0,0.06666666666666667,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-13,2026-03-08,ST,5,13.0,FLYING AMANI,3.0,118,,K Teetan,D J Hall,33.0,0.030303030303030304,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-6,2026-03-08,ST,5,6.0,VICTOR SUPREME,8.0,126,,D B McMonagle,P F Yiu,5.6,0.17857142857142858,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-7,2026-03-08,ST,5,7.0,LUCKY YEAR,7.0,125,,M F Poon,C H Yip,17.0,0.058823529411764705,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-1,2026-03-08,ST,5,1.0,ARMOR GOLDEN EAGLE,11.0,135,,A Atzeni,M Newnham,17.0,0.058823529411764705,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-10,2026-03-08,ST,5,10.0,EXCELLENT BOY,14.0,121,,M L Yeung,C W Chang,111.0,0.009009009009009009,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-5,2026-03-08,ST,5,5.0,BEAUTY VIVA,6.0,128,,H Bowman,A S Cruz,5.7,0.17543859649122806,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-2,2026-03-08,ST,5,2.0,DANICA'S CHOICE,2.0,135,,L Hewitson,B Crawford,27.0,0.037037037037037035,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-11,2026-03-08,ST,5,11.0,SMILING FALCON,9.0,121,,R Kingscote,K H Ting,11.0,0.09090909090909091,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-12,2026-03-08,ST,5,12.0,FRANTANCK,10.0,117,,Y L Chung,P C Ng,18.0,0.05555555555555555,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-14,2026-03-08,ST,5,14.0,GOLDEN FORTUNE,5.0,116,,A Badel,K L Man,84.0,0.011904761904761904,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-5,2026-03-08-ST-5-8,2026-03-08,ST,5,8.0,JUSTIFY YOURSELF,13.0,121,,C L Chau,W K Mo,195.0,0.005128205128205128,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:51:26.491954+00:00
2026-03-08-ST-6,2026-03-08-ST-6-2,2026-03-08,ST,6,2.0,YEE CHEONG GLORY,2.0,134,,H Bowman,J Richards,3.0,0.3333333333333333,1,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:51:31.089549+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:51:31.089549+00:00
